title,site,date,writer,content,comments,label,sentencelabel
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,," Kína folyamatosan kapcsolatot tartott az ASEAN-tagokkal, hogy elmélyítse a világjárvány elleni intézkedésekkel és a fejlődés helyreállításával kapcsolatos együttműködést a COVID-19 világjárvány kitörése óta”.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"A kínai szakértők szerint a kisebb országok kínai látogatása épp akkor,  amikor elhalasztották  az Egyesült Államokkal való találkozót, azt mutatja, hogy az ASEAN Kínával hajlandó tárgyalni, nem pedig az Egyesült Államokkal.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"„Míg az előbbi valóban és őszintén segíti őket a gazdasági fejlődés fellendítésében és a gyakorlati problémák megoldásában a win-win együttműködés révén, addig az utóbbi nem igazán törődik jelenlegi helyzetükkel, hanem csak arra akarja használni őket, hogy megfékezzék Kínát anélkül, hogy kézzelfogható hasznot hozna nekik.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,," És az ASEAN-tagok tudják ezt” – mondta Qian Feng, a Tsinghua Egyetem Nemzeti Stratégiai Intézetének kutatási osztályának igazgatója a Global Timesnak hétfőn.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"Qian azt is hozzátette, hogy az ASEAN részben az ukrajnai válság miatt próbálta elkerülni az Egyesült Államokkal való találkozást.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,," ""Az ASEAN nem akarja az Egyesült Államok oldalát választani az ukrajnai válságban, ami véleményük szerint csak tovább fokozná a feszültséget, ami eszkalálhatja a helyzetet"" - mondta.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"Az ENSZ Közgyűlésén az afrikai országok többsége vagy tartózkodott az orosz akciók elítéléséről szóló határozattól, vagy ellenezte is az elítélő határozatot.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"Az afrikai országok független álláspontját az ukrán-orosz válsággal kapcsolatban egy józan és jól kiszámított, saját érdekeiken alapuló álláspont magyarázza.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,," Emellett, széles körben elítélik az Ukrajna elleni katonai hadművelet miatti orosz erkölcsi kudarcot.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"Az afrikai álláspont szerint, ",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"A nyersanyagok – például a búza, az árpa, a nikkel, a műtrágyák és a növényvédő szerek – árai is megugrottak a globális piacokon tapasztalható hiány miatt.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,Az orosz-ukrán konfliktus így óriási hatással van a fejlődő világra.,,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,, Afrika különösen küzd saját népének élelmezéséért.,,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,," Az ENSZ Élelmezésügyi és Mezőgazdasági Szervezete is figyelmeztetett arra, hogy idén a kontinens súlyos élelmiszer-ellátási bizonytalansággal nézhet szembe a COVID-19 világjárvány által kiváltott konfliktusoknak, aszálynak és gazdasági nehézségeknek köszönhetően.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"Az afrikai országok nincsenek egyedül abban, hogy fenntartják független álláspontjukat az ukrán-orosz konfliktusokkal szemben.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,," Ezért csatlakoztak Kínához, Indiához és Törökországhoz, amelyek szerint a szankcióknak semmi haszna nincs a probléma megoldásában.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"A kínai lap nevetségesnek tartja, hogy az afrikai kontinens hallgatását a nyugati média Oroszország Afrikában növekvő befolyásával és gazdasági lábnyomával magyarázza.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,, ,,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"Az Ukrajna elleni támadás 2014 után újra száz dollár fölé emelte az olaj hordónkénti árát, az orosz tartalékok befagyasztása pedig sok országot gondolkodóba ejtett.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,, Ennek egyik elemeként a szaúdiak aktív tárgyalásokat folytatnak Pekinggel: a Kínának értékesített olaj egy részét jüanban számolnák el.,,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,," Ez a lépés csorbítaná az USA-dollár dominanciáját a globális kőolajpiacon, és a világ legnagyobb nyersolaj exportőrének újabb elmozdulását jelezné Ázsia felé.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"A Kínával folytatott tárgyalások a jüan-áras olajszerződésekről hat éve folynak, de idén felgyorsultak, mivel a szaúdiak egyre elégedetlenebbek az Egyesült Államokkal, amely szerintük nem teljesíti több évtizedes biztonsági kötelezettségvállalásait a királyság védelmében - írta a Wall Street Journal.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,Kína a Szaúd-Arábia által exportált olaj több mint negyedét vásárolja fel.,,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,," Ha jüanban számolnák ezt el, akkor ezzel növelnék a kínai valuta értékét.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,," A szaúdiak azt is fontolgatják, hogy a jüanban denominált határidős ügyleteket, az úgynevezett petrojuant is beépítenék a Saudi Arabian Oil Co.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,", azaz az Aramco árképzési modelljébe.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,," Szaúd-Arábia számára mélyreható változást jelentene, ha a napi durván 6,2 millió hordónyi nyersolajexport egy részét a dolláron kívül bármi másban áraznák be.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"A globális olajeladások többsége – körülbelül 80 százaléka – dollárban történik, és a szaúdiak 1974 óta kizárólag dollárban kereskednek az olajjal, a Nixon-kormányzattal kötött megállapodás értelmében.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,, Ez az egyezség biztonsági garanciákat is tartalmazott a királyság számára.,,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"Kína 2018-ban jüan áras olajszerződéseket vezetett be annak érdekében, hogy valutája kereskedhetővé váljon, de ezek nem rontottak a dollár olajpiaci dominanciáján.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,Kína fokozta közeledését a szaúdi királysághoz.,,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,," Az elmúlt években Kína segített Szaúd-Arábiának saját ballisztikus rakéták építésében, konzultált a nukleáris programmal kapcsolatban, és elkezdett befektetni Mohammed bin Szalmán trónörökös kedvenc projektjeibe, például Neom-ba, a futurisztikus új városba.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,Eközben a szaúdiak és az Egyesült Államok viszonya megromlott.,,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,, Biden elnök még a 2020-as kampányban páriáknak nevezte a szaúdiakat Dzsamál Khashoggi szaúdi újságíró 2018-as meggyilkolása miatt.,,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,," Mohamed herceg, aki az amerikai hírszerző hatóságok szerint megrendelte Khashoggi meggyilkolását, nem volt hajlandó részt venni Biden és a szaúdi uralkodó, Szalmán király múlt havi telefonbeszélgetésén.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"A váltást támogató szaúdi tisztviselők azzal érvelnek, hogy a királyság a jüanból származó bevételek egy részéből fizethetné a szaúdi megaprojektekben részt vevő kínai vállalkozókat, ami segítene csökkenteni a valuta feletti, tőkeszabályozással kapcsolatos kockázatok egy részét.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,," Kína további ösztönzőket is kínálhat, például a több milliárd dolláros befektetéseket a királyságban.",,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,március elején a hírek szerint elhalasztották az Egyesült Államok és az ASEAN között március 28-ról március 29-re tervezett különleges csúcstalálkozót.,,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,az eddig a Moszkvával szemben alkalmazott nyugati szankciók hozzájárultak az elmúlt évtized legmagasabb globális kőolajáraihoz.,,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,, ,,1,0.0
"Íme, a kis országok, amelyek csendben reménykednek a világgazdaság dollármentesítésében ", Mandiner,2022. április 18. 15:08,,"Azzal érvelnek, hogy az afrikaiak Oroszország-bírálatának megtagadása az afrikai orosz „gyarmatosításon” alapszik.",,1,0.0
Az Iszlám Állam új támadásokra szólított fel Európában, Mandiner,2022. április 18. 14:21,,"„Isten segítségével és közvetítésével bejelentjük egy áldott harc kezdetét, a két sejk, Abu Ibráhim al-Hásemi al-Kurejsi és Abu Hamzah al-Kurejsi al-Muhadzsir sejk bosszúharcát” – mondta a csoport új szóvivője, Abu Omar al-Muhadzsir a Telegram üzenetküldő alkalmazáson közzétett hangüzenetében.",,0,0.0
Az Iszlám Állam új támadásokra szólított fel Európában, Mandiner,2022. április 18. 14:21,,    ,,0,0.0
Az Iszlám Állam új támadásokra szólított fel Európában, Mandiner,2022. április 18. 14:21,,"A szóvivő felszólított minden dzsihadistát, hogy használja ki a keresztesek egymás elleni harcát, és folytassa a támadásokat Európában.",,0,0.0
Az Iszlám Állam új támadásokra szólított fel Európában, Mandiner,2022. április 18. 14:21,," Felhívásában „a kalifátus minden oroszlánjának és az Iszlám Állam harcosainak mindenhol” azt üzente: „ha üttök, üssetek keményen, hogy fájdalmat okozzatok és terrorizáljatok”.",,0,0.0
Az Iszlám Állam új támadásokra szólított fel Európában, Mandiner,2022. április 18. 14:21,,    ,,0,0.0
Az Iszlám Állam új támadásokra szólított fel Európában, Mandiner,2022. április 18. 14:21,,"Az Iszlám Állam márciusban megerősítette korábbi vezetője, al-Kurejsi halálát, és bejelentette utódjának kinevezését.",,0,0.0
Az Iszlám Állam új támadásokra szólított fel Európában, Mandiner,2022. április 18. 14:21,, A csoport szerint szervezetük új vezetője Abu al-Haszan al-Hasimi.,,0,0.0
Az Iszlám Állam új támadásokra szólított fel Európában, Mandiner,2022. április 18. 14:21,, Abu Ibráhim al-Hásemi al-Kurejsi február elején halt meg egy északnyugat-szíriai amerikai katonai műveletben.,,0,0.0
Az Iszlám Állam új támadásokra szólított fel Európában, Mandiner,2022. április 18. 14:21,," Joe Biden amerikai elnök akkor azt mondta, azért robbantotta fel magát, hogy ne vonják felelősségre tetteiért.",,0,0.0
Az Iszlám Állam új támadásokra szólított fel Európában, Mandiner,2022. április 18. 14:21,,    ,,0,0.0
Az Iszlám Állam új támadásokra szólított fel Európában, Mandiner,2022. április 18. 14:21,,Al-Kurejsit a terrorszervezetet hosszú ideig vezető Abu Bakr al-Bagdadi 2019 októberében bekövetkezett halála után nevezték ki az Iszlám Állam vezérévé.,,0,0.0
Az Iszlám Állam új támadásokra szólított fel Európában, Mandiner,2022. április 18. 14:21,," Az új üzenetben, amelynek hitelességét nem lehetett ellenőrizni, a szóvivő azt remélte, hogy az orosz háború Ukrajnában nem fog leállni, amíg el nem égeti „a kereszteseket és fel nem szántja a területeiket”.",,0,0.0
Az Iszlám Állam új támadásokra szólított fel Európában, Mandiner,2022. április 18. 14:21,,(MTI),,0,0.0
"Pisont István:  Amikor bántottak, eszembe jutott, hogy Jézust is megalázták, elárulták, leköpték", Mandiner,2022. április 18. 11:36,Vámos Tamás,"Önről köztudott, hogy hívő ember.",,1,0.0
"Pisont István:  Amikor bántottak, eszembe jutott, hogy Jézust is megalázták, elárulták, leköpték", Mandiner,2022. április 18. 11:36,Vámos Tamás," Mit jelent ön számára a kereszténység legnagyobb ünnepe, Jézus feltámadása és a húsvét?",,1,0.0
"Pisont István:  Amikor bántottak, eszembe jutott, hogy Jézust is megalázták, elárulták, leköpték", Mandiner,2022. április 18. 11:36,Vámos Tamás,Ha egy szóval foglalnám össze: a szeretetet.,,1,0.0
"Pisont István:  Amikor bántottak, eszembe jutott, hogy Jézust is megalázták, elárulták, leköpték", Mandiner,2022. április 18. 11:36,Vámos Tamás," Ez vonatkozik a Jóistenre, a családra, a társadalomra és a futballra is.",,1,0.0
