,title,site,date,content,comments,label,sentencelabel
123,EUobserver: A politika mellett a magyar kultúrának is ártott Orbán Viktor, Mandiner,2022. április 4. 12:27,Szerintük a Fidesz részben ennek köszönhetően tudta az EU-s normák betartásának látszatát fenntartva fokozatosan lebontani a magyarországi demokratikus intézmények rendszerét.,,1,0
124,EUobserver: A politika mellett a magyar kultúrának is ártott Orbán Viktor, Mandiner,2022. április 4. 12:27,A cikk szerint a korábban világszinten is a művészi kreativitás éltető közegeként elismert Magyarország Orbán Viktor hatására egyre inkább bezárul a kormánnyal szembehelyezkedő művészek és alkotók számára.,,1,0
125,EUobserver: A politika mellett a magyar kultúrának is ártott Orbán Viktor, Mandiner,2022. április 4. 12:27," Emellett a szerzők kiemelik, hogy a kormányfő esetleges újraválasztása fontos figyelmeztetésül kell, hogy szolgáljon az EU, az Európai Tanács, valamint az ENSZ számára, hogy szorosan  figyelemmel kell kísérniük a magyar demokratikus intézmények módszeres lebontására irányuló lépéseket.",,1,0
126,EUobserver: A politika mellett a magyar kultúrának is ártott Orbán Viktor, Mandiner,2022. április 4. 12:27,Nyitóképen Semjén Zsolt és L.,,1,0
127,EUobserver: A politika mellett a magyar kultúrának is ártott Orbán Viktor, Mandiner,2022. április 4. 12:27, Simon László a Magyar Nemzeti Múzeum látványtárában.,,1,0
128,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53,"A Fidesz-KDNP immár negyedszer győzött egyhuzamban a magyarországi parlamenti választásokon, ezt a demokratikus magyar választást tiszteletben kell tartani – jelentette ki Mateusz Morawiecki lengyel kormányfő hétfői sajtóértekezletén.",,1,0
129,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53,Az ukrajnai háború fejleményeiről szóló sajtókonferencián Morawieckit újságírók az ez ügyben képviselt lengyel álláspontról kérdezték.,,1,0
130,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53," „Elsősorban észre kell venni, függetlenül attól, ki hogyan viszonyul Magyarországhoz, hogy a Fidesz-KDNP immár negyedik alkalommal győzött a választásokon, mégpedig a lehető legjobb eredménnyel, megszerezve az alkotmányos többséget” – válaszolt Morawiecki, aláhúzva: a demokratikus választást tiszteletben kell tartani.",,1,0
131,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53,    ,,1,0
132,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53,"A Moszkvával szembeni uniós intézkedéseket illetően a lengyel kormányfő aláhúzta: felesleges, hogy „Magyarországgal fedjék el azok szemét, akik az európai helyzetet homályosan látják”.",,1,0
133,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53," Arra kérte a sajtó képviselőit, hogy „ne próbálják mellékvágányra terelni a közvélemény figyelmét”.",,1,0
134,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53,    ,,1,0
135,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53,"Megállapította: Európában nem bonyolult a helyzet, ez világosan látható az Európai Tanács ülésein is.",,1,0
136,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53," „Mindenki, aki elolvassa az értekezletek jegyzékét, tudja, hogy Németország a fő késleltetője a nagyon határozott szankcióknak” – fejtette ki.",,1,0
137,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53," Hangsúlyozta: Orbán Viktor miniszterelnök nem akadályozta az eddigi szankciókat, ezek „fő késleltetői valójában a nagy államok, amelyek üzleti kapcsolataikat féltik”.",,1,0
138,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53,    ,,1,0
139,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53,"Felhívta a figyelmet arra, hogy Orbán Viktor minden esetben beleegyezett az eddigi szankciócsomagokba.",,1,0
140,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53," „Ennek a legjobb bizonyítéka, hogy ezekről megállapodás született” – fűzte hozzá, majd ismételten aláhúzta: a szankciók fő akadályozói „a Nyugat-Európa legnagyobb és leggazdagabb államai” voltak.",,1,0
141,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53," Újságírói kérdésre azt is elmondta: kérni fogja Orbán Viktortól, hogy támogassa az újabb, még súlyosabb szankciók kivetését Oroszországgal szemben.",,1,0
142,Morawiecki: Tiszteletben kell tartani a demokratikus magyar választást, Mandiner,2022. április 4. 11:53,(MTI),,1,0
143,Reuters: Eddigi legnehezebb miniszterelnökségére készülhet Orbán Viktor, Mandiner,2022. április 4. 12:48,"Minden korábbinál erősebb ellenszéllel, egyebek mellett gazdasági nehézségekkel és a háborúban álló Ukrajnával kapcsolatos politikája miatt növekvő elszigeteltséggel nézhet szembe negyedik miniszterelnöki ciklusában Orbán Viktor a Reuters hírügynökség értékelése szerint.",,1,0
144,Reuters: Eddigi legnehezebb miniszterelnökségére készülhet Orbán Viktor, Mandiner,2022. április 4. 12:48,"A Reuters szerint Ukrajnát illetően a vasárnap újonnan megválasztott magyar kormányfő arra hivatkozik,",,1,0
145,Reuters: Eddigi legnehezebb miniszterelnökségére készülhet Orbán Viktor, Mandiner,2022. április 4. 12:48,viszont lengyel szövetségesei egyre kevésbé megértőek ezzel kapcsolatban – mutattak rá a cikkben.,,1,0
146,Reuters: Eddigi legnehezebb miniszterelnökségére készülhet Orbán Viktor, Mandiner,2022. április 4. 12:48,"Azzal folytatták az írást, hogy az Orbán-kormány komoly gazdasági nehézségekre számíthat.",,1,0
147,Reuters: Eddigi legnehezebb miniszterelnökségére készülhet Orbán Viktor, Mandiner,2022. április 4. 12:48, A Reutersnek nyilatkozó elemző a Magyar Nemzeti Bank lassuló gazdasági növekedésre figyelmeztet.,,1,0
148,Reuters: Eddigi legnehezebb miniszterelnökségére készülhet Orbán Viktor, Mandiner,2022. április 4. 12:48," Továbbá arra is felhívta a figyelmeztet a kedvezőtlen képet mutató gazdasági és stabilitási indikátorok alapján, hogy a koronavírus-járvány „gyerekjáték volt ahhoz képes, ami most jön”.",,1,0
149,Reuters: Eddigi legnehezebb miniszterelnökségére készülhet Orbán Viktor, Mandiner,2022. április 4. 12:48,Nyitóképen Orbán Viktor miniszterelnök interjú közben.,,1,0
150,Reuters: Eddigi legnehezebb miniszterelnökségére készülhet Orbán Viktor, Mandiner,2022. április 4. 12:48, Fotó: tenyek.,,1,0
151,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22,"„Nincs Európában még egy olyan nép, amely ilyen hosszú idő óta kormányon lévő politikai közösségnek akkora bizalmat tudna adni, mint amit most mi kaptunk a magyaroktól.",,0,0
152,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22," Nagyon sokat kell dolgoznunk a következő években, hogy ezt megháláljuk.",,0,0
153,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22,”,,0,0
154,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22,Ezt mondta Orbán Viktor a Hír TV-nek adott exkluzív interjújában.,,0,0
155,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22," Bayer Zsolt kérdésére, hogy a Fidesz újabb győzelme visszavonhatatlanul visszaigazolta-e az elmúlt 12 év kormányzati politikáját, a kormányfő jelezte, a politikában nincs olyan, hogy visszavonhatatlan.",,0,0
156,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22,"Azt mondta, hétfőn délben már tart egy kormányülést, reggel pedig azon gondolkodik, mi a következő teendő, de egyelőre örül, mert a Fidesz úgy nyert, ahogy senki sem gondolta.",,0,0
157,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22,"„Hiába a sok modern technika, mérések, fókuszcsoportok, ilyen politikai okoskodás, azért",,0,0
158,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22,És ebből a hatmillió akaratból a végén összeáll egy nagy közös akarat.,,0,0
159,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22," És ezt senki sem tudja megjósolni, hogy mi lesz, meg hogy lesz… a Jóistenen kívül” – fogalmazott a miniszterelnök.",,0,0
160,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22,"Orbán Viktor azt mondta, az elmúlt 30 évben megtanulta, hogy a győzelemért meg kell dolgozni, ezért külön megköszönte annak a több mint százezer önkéntesnek a munkáját, aki azt segítette, hogy vasárnap amikor fölkiáltanak, akkor ne Barabás legyen a végeredmény.",,0,0
161,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22,"A kormányfő szerint ötödik kormányzásával újabb esélyt kapott az ország: „Azt szeretnénk, ha az unokáink büszkék lennének arra, amit mi leteszünk az asztalra, és olyan unokákat szeretnénk nevelni, akikre majd büszkék lehetnek az ő unokáik, és ez így fog menni, amíg világ a világ.",,0,0
162,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22," Erről szólt ez a mai választás, ez volt benne a misztérium.",,0,0
163,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22,"A kormányfő egyetértett Bayer Zsolttal abban, hogy – az ellenzék, Brüsszel és Washington álláspontjával ellentétben – a választás azt is igazolta, hogy a jövő a nemzeti reneszánszé.",,0,0
164,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22,"„Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk, nem jön ki abból nekünk semmi jó, és még ha valami jó ki is jönne, akkor sem éreznénk jól magunkat a bőrünkben, hiszen szabadságszerető, a független Magyarországba szerelmes magyarok vagyunk” – fogalmazott a kormányfő.",,0,0
165,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22,"Orbán Viktor szerint Európában kétségkívül nagy a vita erről, de Közép-Európa és a Fidesz győzelme reményt ad az európai patrióták számára, hogy a hazaszeretet az nem a múlthoz, hanem a jövőhöz tartozik.",,0,0
166,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22," Szerinte azok a nemzetek, amelyek nem jöttek rá, hogy erős kormányok, erős vezetők kellenek, nem nagyon tudnak válaszolni a modern kor kihívásaira, csak bukdácsolnak.",,0,0
167,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22,"A kormányfő nagyon fontosnak, történelmileg beágyazottnak nevezte, hogy a magyarok összetartanak, ezt várják el a vezetőiktől, a politikusoktól is, ezért akár a hibáikat is megbocsátják.",,0,0
168,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22, ,,0,0
169,"Orbán Viktor: Nem kell nekünk birodalmakhoz kapcsolódnunk, vagy oda betagozódnunk", Mandiner,2022. április 4. 10:22,A teljes beszélgetést itt nézheti vissza:,,0,0
170,"CNN: Orbán kényelmesen győzött, Márki-Zay még a saját választókerületében sem tudott nyerni", Mandiner,2022. április 4. 10:36,"A baloldali amerikai CNN hírcsatorna, Orbán Viktor, Magyarország tekintélyelvű vezetője „ellenfélnek” nevezi Zelenszkijt, miután megnyerte a választást címmel értékelte a magyarországi választást, tudósít az Index.",,1,0
171,"CNN: Orbán kényelmesen győzött, Márki-Zay még a saját választókerületében sem tudott nyerni", Mandiner,2022. április 4. 10:36," Az írás szerint a választási kampányt Moszkva ukrajnai inváziója uralta, illetve Orbán Viktor kapcsolata Vlagyimir Putyin orosz elnökkel.",,1,0
172,"CNN: Orbán kényelmesen győzött, Márki-Zay még a saját választókerületében sem tudott nyerni", Mandiner,2022. április 4. 10:36," Ennek alátámasztásra idézte Orbán győzelmi beszédét, amelyben Volodimir Zelenszkij ukrán elnököt nevezte az egyik ellenfelének, akit le kellett győznie a kampányban.",,1,0
173,"CNN: Orbán kényelmesen győzött, Márki-Zay még a saját választókerületében sem tudott nyerni", Mandiner,2022. április 4. 10:36,"Az írás emlékeztet: hiába jósoltak a közvélemény-kutatások szorosabb versenyt, az Orbán Viktor vezette Fidesz kényelmesen győzött az ország nagy részén.",,1,0
174,"CNN: Orbán kényelmesen győzött, Márki-Zay még a saját választókerületében sem tudott nyerni", Mandiner,2022. április 4. 10:36," Márki-Zay Péter ellenzéki vezető még saját választókerületében sem tudott nyerni, ott, ahol polgármesterként tevékenykedik, írják.",,1,0
175,Breitbart: Kényelmes győzelemmel kezdheti negyedik ciklusát Orbán Viktor, Mandiner,2022. április 4. 12:10,"A hivatalos eredmények szerint Orbán Viktor lett Magyarország kormányfője, aki így sorozatban negyedszerre alakíthat kormányt – írta a Breitbart vasárnapi cikkében.",,1,0
176,Breitbart: Kényelmes győzelemmel kezdheti negyedik ciklusát Orbán Viktor, Mandiner,2022. április 4. 12:10,"A portál cikkében emlékeztetett arra, hogy az Orbán-kormány több alkalommal konfrontálódott az Európai Unióval, többek között sajtó és az igazságszolgáltatás ügyében, valamint az LMBTQ-közösséget célzó intézkedésekkel kapcsolatban, amelyről az országgyűlési választással egy időben tartottak népszavazást Magyarországon.",,1,0
177,Breitbart: Kényelmes győzelemmel kezdheti negyedik ciklusát Orbán Viktor, Mandiner,2022. április 4. 12:10,"Az Országos Választási Iroda eredményei szerint a szavazatok 94 százalékos feldolgozottságánál a Fidesz 53 százalékon állt, szemben az ellenzéki koalíció 35 százalékával, ami azt jelenti, hogy",,1,0
178,Breitbart: Kényelmes győzelemmel kezdheti negyedik ciklusát Orbán Viktor, Mandiner,2022. április 4. 12:10,– tették hozzá.,,1,0
179,Breitbart: Kényelmes győzelemmel kezdheti negyedik ciklusát Orbán Viktor, Mandiner,2022. április 4. 12:10,Nyitóképen a Fidesz eredményváró rendezvénye a Bálnánál.,,1,0
180,Nagy Attila Tibor: Az ellenzék katasztrofális vereséget szenvedett, Mandiner,2022. április 4. 7:40,Nagy Attila Tibor politikai elemző a Magyar Nemzet megkeresésére kiemelte: nagyon meglepte volna a baloldali összefogás választási győzelme.,,0,0
