content,sentencelabel
"A bohócok mindig a körülöttük lévők legjobb tükörképei, ráadásul következmények nélkül ki is mondhatják az igazságot, például hogy a király meztelen, vagy hogy a bátraké a szerencse.",0
" Bennük van a gyerek, a felnőtt, a szomorúság, a vidámság, az elnéző szeretet.",0
" És pontosan megmutatják, hogy mi, emberek milyenek vagyunk.",0
És ma milyenek vagyunk?,0
Megosztottak.,0
 Amit nagyon nem szeretek.,0
" És azt sem, hogy egyre kevésbé tudunk levegőt venni, egyre kevésbé érezzük magunkat szépnek, egészségesnek, értékesnek.",0
 Ez ugyanúgy a szabadság hiányára vezethető vissza.,0
" Szabadnak lenni persze nem azt jelenti, hogy bárki bármit megtehet következmények nélkül, hanem hogy kilépünk az illúzió világából.",0
" Ahogyan Hamvas Béla is írja a Scientia sacrában, elléptünk a teremtett világtól, és belekerültünk a turbába, amit nevezhetünk mátrixnak vagy illúziónak is, és amiben a pénz, a tárgyak birtoklása, a látványos siker, a pozíciók, díjak, címkék határozzák meg egy ember értékét.",0
 Pedig ezek mit sem érnek.,0
"Sőt, annak is örülni kell, ami nincs, mert okkal nincs.",0
" Rengeteg csalódás árán jöttem rá magam is minderre, de ezek – még ha fájdalmasak voltak is – mind kellettek hozzá, hogy megtaláljam a helyemet.",0
 És az útkeresésnek itt nincs vége.,0
" Folyamatosan tanulok: végleg elengedni a bűntudatot, a vágyakozást, a megfelelési kényszereket, helyette folyamatos megértésben lenni mások iránt, még akkor is, ha bizonyos dolgokról nem egyformán gondolkodunk.",0
"Ha visszatekintünk eddigi pályájára, ezek a fogalmak – bátorság, szabadság, új utak keresése, szembemenni az elvárásokkal, vállalni a döntéseket – azért eddig sem álltak távol öntől.",0
"Az igaz, de régebben abszolút nem voltam tudatos, nem is értem, honnan kaptam hozzá az erőt, hogy mindig felfelé toljam magam, mindegy, ki vagy mi tart ennek ellen.",0
" Ma viszont már az vagyok, és pontosan tudom, hogy a félelem, a harag, a szégyen meg is betegíthet.",0
" Hogy velem nem ez történt, egyedül a táncnak, a tánc gyógyító erejének köszönhetem.",0
" Sokszor az életemről készítettem előadást, ezek mindegyike felért egy terápiával, nem csupán a híres Lány, kertben, ami konkrétan a gyerekkoromról, a családomról szólt.",0
 De ettől még nem volt könnyű mindig a szűk ajtókon bemenni a szélesre tárt nagy kapuk helyett.,0
 Sokszor voltam magányos; nem egyszerű dolog kilógni a sorból.,0
"A koreográfushallgatóimat is arra biztatom, hogy vállalják fel önmagukat, ne akarjanak senkihez se hasonlítani.",0
" Mindenkinek van saját hangja, nem csak a művészeknek, de sajnos már alig halljuk meg a körülöttünk lévő óriási zajban.",0
" Kár, mert a csendben sok mindent meg lehetne kapni.",0
" És ez a csend lehet a víz csobogása, a fák susogása is.",0
 Ezért vagyok sokat a természetben.,0
 Megindítja bennem a képeket.,0
" Amikor csináltam például az Éden földön-t a Nemzetiben, előtte órákig néztem, hogyan táncol a nád a szélben.",0
 És a bennem közben megszülető érzést igyekeztem aztán átadni a színpadon.,0
"Azt mondta, mindig kilógott a sorból.",0
" A szülei mit szóltak ehhez a furcsa kislányhoz, aki már hároméves korában balettórára járt, tizenévesen pedig Dosztojevszkijt, Sartre-ot olvasott, és fekete ruhában rótta az Állami Balettintézet folyosóit?",0
Támogattak.,0
" Annál inkább is, mert a bátorságot tőlük is hoztam.",0
" A szüleim a szolnoki színházban segédszínészként dolgoztak, ott ismerkedtek meg Mozsonyi Alberttel, a színház koreográfusával és balettmesterével, ő lett a keresztapám és az első balettmesterem.",0
" Anyukám a Híd nevű, híres szolnoki amatőr színjátszó csoport tagjaként lépett fel szerte Európában, nagyon sokat tanultam tőle a színházról, fontos könyveket adott a kezembe.",0
" Sem ő, sem az élelmiszeripari mérnökként dolgozó apukám soha nem akart megfelelni senkinek.",0
" De azért volt egy pillanat, amikor még őket is meg tudtam döbbenteni.",0
A híres szkénés előadásra gondol?,0
Igen.,0
" Árvai György képzőművésszel 1984-ben megalapítottuk a külföldön is nagyon sikeres Természetes Vészek Kollektívát, az egyik legismertebb darabunkban, az Eleven térben még balettnövendékként félmeztelenül táncoltam a Szkénében egy üvegdobozban.",0
 Ennek persze hamar híre ment a szakmában.,0
" Apukám egyik nap odajött, és szó szerint ki akart rángatni a dobozból; a botrányos jelenetet aztán belerendeztem a Lány, kertben előadásba a Katona József Színház Kamrájában.",0
"fantasztikus dolgok történnek, csak meg kell látni őket.",0
 Én mindig erősen figyeltem a környezetemet.,0
" Amikor vidékről kislányként Budapestre, a balettintézetbe kerültem, és a Gellért-hegyi kollégiumtól mentünk az iskolába, már akkor is állandóan néztem az embereket a metrón, villamoson, buszon.",0
" Később ugyanúgy vizsgáltam a barátaimat, a szerelmeimet is, aztán sokszor viszontláthatták magukat a színpadon.",0
" Lehet, hogy ez nekik nem volt annyira kellemes, én viszont, ahogy mondtam, csak így tudtam és tudom gyógyítani magam: a csalódásaimat és az örömeimet is kitáncolom magamból, vagy előadást készítek belőlük.",0
" És az a világ, amit mindezzel magam köré teremtettem, önálló életre kelt.",0
 Ebben létezem.,0
" A csodálatos, rituális terekben, a szépségben, a mitikus lények vagy most éppen a bohócok közt.",0
" Mintha egy körülhatárolt, mégis végtelenül tágas buborék közepén lennék, amelynek a biztonsága adja az erőt minden és mindenki elfogadásához.",0
"Üvegdoboz, klasszikus balett, kortárs tánc, görög tragédiák, operett, musical – nemcsak végtelen, de nagyon színes is ez a buborék.",0
 Van fontossági sorrend?,0
"A gyerekelőadásokat nagyon szeretem, különösen mióta megszülettek a fiaim.",0
"amikor az iskola révén megjelennek az életükben a korlátok, elvárások, megfelelési kényszerek.",0
" Emlékszem, amikor a most tizenhét éves nagyfiam, Milán első osztályba ment, épp akkor rendeztem a Pöttyös Panni az iskolában című előadást a Thália Színházban.",0
" És rosszul érintett, napokig bőgtem miatta, hogy vége az idillnek, jön a dobozok és a tanszerlisták világa.",0
" Ezt a rettenetes, folyamatosan növekvő listát bele is koreografáltam az előadásba, amitől az egész hirtelen nagyon vicces és könnyű lett.",0
" Akkor jöttem rá, hogy így is lehet: a jót, a tapasztalást keresni a rosszban is.",0
" Ha mindenki hasonlóan tenne, talán nem a cinizmus, a kiábrándultság lenne a kordivat a mindennapokban és a művészetben is, hanem a szépségre, egyetemességre, harmóniára való törekvés, a katarzis keresése.",0
 És akkor mint a Teremtő képmásai talán újra megszeretnénk magunkat.,0
Utóbbit nehéz megtanulni?,0
Nagyon.,0
 Ötvenéves koromig én sem szerettem magam igazán.,0
" Abban a pillanatban, amikor táncoltam, igen, de magánemberként sokszor már nem éreztem ugyanezt.",0
Mi változott akkor?,0
" A korral az ember megnyugszik, jó esetben bölcsebbé válik, felméri az értékeit, és helyén kezeli a hiányosságait?",0
"Nem a kor a fontos, hanem a szellemi és lelki egyensúly.",0
" Amihez az is kell, hogy a testünkkel jóban legyünk.",0
"Régebben állandóan fájt mindenem, egy táncos óriási fizikai igénybevételnek van kitéve.",0
" Egy ponton elegem lett, és úgy döntöttem, megkeresem, mi okozza ezt a sok fájdalmat.",0
" Ahogy rájöttem, egyszerre megszűnt minden kellemetlen érzés.",0
" Abban az időszakban, amikor elindultam az önismeret útján, jutottam el olyan tanításokhoz, amelyeknek köszönhetően ma már más ember vagyok, mint három évvel ezelőttig.",0
" De ehhez kellett az is, hogy kataklizma történjen a világban, megálljon egy időre az élet, így legyen időm magamba nézni.",0
" És akkor elhatároztam, hogy nem félek többé, a félelem helyett a szeretetet választom.",0
"Jövőre lesz harmincéves a társulata, amely nemcsak a három évtizedes töretlen működése miatt számít kuriózumnak, hanem mert az idősebb korosztály is helyet kap benne.",0
 Hogyan sikerült ilyen hosszú időn át egyben tartani?,0
"Ebből a szempontból mindig is Pina Bausch volt a példaképem, aki harmincéves kor alatt fel sem vett táncosokat.",0
" Nálunk nagyjából ugyanolyan arányban vannak idősebbek és a fiatalabbak, ami nagyon jó: kölcsönösen tanulunk egymástól.",0
"ahol mindenkinek a színpadon kívül is tennie kell a közösségért, a fiúk pakolják a díszleteket, kellékeket, a lányok a ruhákat.",0
" Amikor pedig meghívnak valahova dolgozni, a Nemzetibe vagy az Operettszínházba, musicalekbe vagy prózai előadásokba, mindig viszem magammal a táncosaimat is, akiknek így komplexebb a tudásuk az átlagnál, beszélni és énekelni is tudnak.",0
" Ráadásul kis utazótársulatként ugyanolyan jól tudunk működni, mint amikor például a Müpában kell egy nagy produkciót kiállítani.",0
" Szerintem ez a fajta sokféleség tart meg minket ennyi ideje, és az a sok öröm és alázat, amit mindannyian beleteszünk a közös munkába.",0
2009 óta a Magyar Táncművészeti Egyetem koreográfusképző intézetének tanszékvezetője is.,0
" Hogy látja, milyen lehetőségei vannak ma egy pályakezdőnek?",0
"Biztosan jobbak, mint az én időmben.",0
" A kilencvenes évek elején az Operettszínházban háromezer-ötszáz forint volt a kezdő fizetésem, abból vettük meg a díszleteket a Természetes Vészek Kollektíva produkcióiba.",0
" Ma már egy a miénkhez hasonló kiemelt társulatnak, de a függetleneknek is éves támogatásuk van, nálam a táncosok és a munkatársaim rendes alkalmazottként kapnak fizetést.",0
" Emellett itt van a nemrég átadott Nemzeti Táncszínház, ahol sok társulat tud békében egymás mellett létezni, a klasszikus balettől a kortárs táncon és a néptáncon át a divattáncig minden műfaj megtalálja a helyét és közönségét.",0
 Szintén rengeteg pozitívumot hozott az egyetemen az alapítványi modellváltás.,0
" Az infrastrukturális fejlesztéseken túl lesz pénz arra is, hogy a szakma legjobbjait hívhassuk meg tanítani.",0
" Olyan egyéniségeket, akikre emberileg és művészileg is fel lehet nézni, és akik példaképei lehetnek a fiataloknak.",0
"Tavaly augusztus óta ön is benne van az egyetemet fenntartó alapítvány kuratóriumában, nem kapott ezért támadásokat a szakmán belül?",0
"Nem tudok ilyesmiről, de már nem bántana.",0
" Amikor 2012-ben érvényes pályázaton elnyertem a Trafó igazgatói posztját, akkora gyűlölet zuhant rám olyanoktól, akik addig ajnároztak és díjakkal halmoztak el,",0
"Utólag visszagondolva nem is baj, hogy így történt, és végül visszaléptem.",0
Rosszban a jót?,0
Pontosan.,0
" Az egész cirkusz után olyan szakasza kezdődött az életemnek, amely szakmailag és emberileg is rengeteg megújulást hozott.",0
" Előbb Vidnyánszky Attila hívott a Nemzetibe koreografálni és rendezni, és elkezdtem nagy produkciókat csinálni a Müpában, aztán jöttek a musicalek, az operettek először a Csiky Gergely Színházban, majd 2019-ben a háromfelvonásos János vitéz az Operettszínházban.",0
" Közben újratanultam a történelmet, megismertem a magyar nyelv teremtő erejét, a hazámhoz és az egész emberiséghez való viszonyomat.",0
" Sok mindent megtapasztaltam, amivel addig nem foglalkoztam.",0
" Már nem félek a változástól, már nem lehet beszorítani az alternatív művész kategóriájába, számon kérve rajtam, hogy miért nem vagyok még mindig az üvegdobozban.",0
 ,0
"Ezért jó a Nemzeti Táncszínházban dolgozni, mert itt nincs megosztottság, több műfajban alkotunk, drukkolunk a másiknak, szeretjük egymást.",0
" Nem a különbségekről szól az egész, hanem hogy mi tesz minket hasonlóvá, és az nem más, mint a tánc szeretete.",0
Nyitókép: Ficsor Márton,0
"olyan lelki fejlődési úton vagyok, amelyen mind kisebb szerepe van az egónak.",0
"A Bohóc kerestetik egyben reakció is a fent említett, egyre disztópikusabb, technicizáltabb világunkra.",0
"Annál szabadabb vagyok, minél kevesebb dolgot birtokolok.",0
"Most, túl az ötvenen viszont már látom, hogy csak ez az egy út van.",0
 ,0
"Mert az életnél nincs jobb minta,",0
"A gyerekek szintén egy színes-végtelen buborékban, az univerzum teljességében élnek nagyjából hétéves korukig,",0
"A test a lélek temploma, és mindennap meg kellene neki köszönni, hogy ennyi mindent kibír.",0
"Igazi, klasszikus értelemben vett műhely vagyunk,",0
hogy egy életre megtanultam függetleníteni magamat a környezetemtől.,0
 ,0
A dw.,0
"com portál tájékoztatása szerint Hulusi Akar török ​​védelmi miniszter a támadással kapcsolatban úgy nyilatkozott: „Eltökélt szándékunk, hogy megmentsük nemzetünket attól a terrorszerencsétlenségtől, amely 40 éve sújtja hazánkat”.",0
"„Török harci repülőgépek, helikopterek és drónok kurd fegyveres célpontokat, táborokat, alagutakat, óvóhelyeket és lőszertároló területeket támadtak Irak északi részén” – idézte Hulusi Akar védelmi minisztert az Anadolu állami hírügynökség.",0
"„Eddig a terveknek megfelelően, sikeresen halad a műveletünk” – mondta, de a hadművelet áldozatairól nem adott tájékoztatást.",0
 A török ​​repülőgépek és tüzérség a Kurdisztáni Munkáspárthoz vagy a PKK-hoz tartozó célpontokra csapott le.,0
" A csoport támaszpontokat tart fenn Irak északi részén, és a területet Törökország elleni támadásokra használta.",0
 ,0
Fotó: Emin Sansar / ANADOLU AGENCY / Anadolu Agency via AFP,0
"Szerhij Haidai közleménye szerint lelőttek négy civilt, akik menekülni próbáltak a kelet-ukrajnai Kreminnából.",0
" A civilek egy autóban utazva próbáltak kimenekülni a városból, amikor az orosz csapatok tüzet nyitottak rájuk – írja a CNN értesüléseire hivatkozva a Telex.",0
„Négy ember meghalt.,0
